date,time,user_name,text,link,retweet_counts,favorite_counts
2019-10-05,23:07:39,M_hO__723,"아?, 그럼 좋구만 ㅌㅌㅌㅌㅌㅌㅌ퀸덤은 평일이라 못가는데..급부럽 공방 넘 멀어엉엉엉엉엉엉",https://twitter.com/M_hO__723/status/1180620596066959361,0,0
2019-10-05,23:07:01,yewol182,ㅋㅋㅋ 대신 다른 날에 쉬는데 이거 모아서 컴백때 공방뛰고 퀸덤갈라고,https://twitter.com/yewol182/status/1180620437404782592,0,0
2019-10-05,23:00:48,peche_10271112,저저저저저저요 요번에퀸덤 옴걸무대 다 대박이에요ㅠㅜㅜ,https://twitter.com/peche_10271112/status/1180618873587945472,0,0
2019-10-05,21:18:49,kyungrismaid,퀸덤 후에 컴백 할거예요?,https://twitter.com/kyungrismaid/status/1180593205735067648,0,1
2019-10-05,21:17:48,G_suwa_Kr,찬미찬미 언니 너무 멋져... 티티 언니는 원래 유튜브 구독하고 있었지만 퀸덤 덕에 에오에 멤버들 모두 사랑하게 되었어 ,https://twitter.com/G_suwa_Kr/status/1180592950188789760,0,0
2019-10-05,20:23:21,mickyhey,โอ้ยยย ทีมนี้ก็คือ โคตรโบ๊ะบ๊ะ 5555 [ENG sub] [6회] 얼굴이 주특기인 '우리는★식스퍼즐' 컴백전쟁 : 퀸덤 6화 ,https://twitter.com/mickyhey/status/1180579248941101056,0,0
2019-10-05,20:16:29,jane_Doe6v6,퀸덤 최고 수혜자 : 브아걸 그리고 이 나를 아이들과 오마이걸에 입덕하게 만들었음....내리는 문 없다........... 오마걸에 나랑 동명이인있엌ㅋㅋㅋㅋ다들 넘 귀엽다ㅠㅠㅠㅜ아ㅠㅠㅠㅠㅜ,https://twitter.com/jane_Doe6v6/status/1180577518035902464,0,0
2019-10-05,20:11:18,mickyhey,[ENG sub] [NEXT WEEK] ′합이 기가 막히네!′ 케미+멋쁨 폭발한 3차 경연이 공개됩니다! 컴백전쟁 : 퀸덤 6화 https://youtu.be/2Hq3jpW9R20 via @YouTube,https://twitter.com/mickyhey/status/1180576215976923136,0,0
2019-10-05,20:05:31,mickyhey,[ENG sub] [6회] ♬Instagram - 아아(혜정&민니) @중간점검 컴백전쟁 : 퀸덤 6화 https://youtu.be/ZlPJw0-fa38 via @YouTube,https://twitter.com/mickyhey/status/1180574760276824069,0,0
2019-10-05,19:59:47,antinationahis,퀸덤 덕분에 오늘 하루 행복하게 마무리합니다,https://twitter.com/antinationahis/status/1180573315246612480,0,0
2019-10-05,19:51:19,TeChaiMate,[ENG sub] [6회] ′어디 갔지 오마이걸..?′ 봄언니의 놀라운 연상력 컴백전쟁 : 퀸덤 6화 https://youtu.be/wC7FQ98rOlU lo que me hacen reír estas dos son muy cuuuuuute!! gracias Hyojung por hacer reír así a mi Bommie ,https://twitter.com/TeChaiMate/status/1180571186369122304,0,1
2019-10-05,19:51:14,mickyhey,오마이걸(Ohmygirl) 승희(Seunghee)의 성장기｜데뷔부터 퀸덤까지 https://youtu.be/37_c6314jhA via @YouTube,https://twitter.com/mickyhey/status/1180571167192731649,0,0
2019-10-05,19:48:35,TeChaiMate,[ENG sub] [6회] ♬허수아비 - 봄&쩡(박봄&효정) @중간점검 컴백전쟁 : 퀸덤 6화 https://youtu.be/GJ6TlhjFCYQ cuando empieza a cantar Bom me gusta mucho como se complementan sus voces y ya lo dije Hyojung es lo que Bom necesitaba en ese concurso ,https://twitter.com/TeChaiMate/status/1180570497785962496,0,0
2019-10-05,19:47:43,Aden2kr_02,"[ENG sub] [1회] ♬ 데칼코마니 - 마마무 @1차 경연ㅣ히트곡 대결 컴백전쟁 : 퀸덤 1화 https://youtu.be/1hJMSFIH7Cs - @YouTube 마마무 데칼코마니도 ,,,,",https://twitter.com/Aden2kr_02/status/1180570282227945472,0,0
2019-10-05,19:46:03,Aden2kr_02,[ENG sub] [3회] ♬ Good Luck - 마마무 @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/m5iFHJECQWU - @YouTube AoA 너나해 무대도 박력있고 정말 멋졌지만 마마무 무대도 진짜 음악을 재해석이 아니라 재창조 수준으로 너무너무 멋지게 잘 해냈는데 상대적으로 트텨 언급 적어서 슬픔 ㅜ,https://twitter.com/Aden2kr_02/status/1180569862260711424,0,0
2019-10-05,19:24:51,pI_ManGMHA,퀸덤 기념으로 오마이걸 윈디데이 듣고있는데 뭐냐 왜 내 디엔에이에 이노래 각인해 놨,https://twitter.com/pI_ManGMHA/status/1180564527030706176,0,1
2019-10-05,18:55:11,gomddeul,im so late OH MY GOD KEI IS BLONDE?? [ENG sub] [NEXT WEEK] ′합이 기가 막히네!′ 케미+멋쁨 폭발한 3차 경연이 공개됩니다! 컴백전쟁 : 퀸덤 6화 https://youtu.be/2Hq3jpW9R20 via @YouTube,https://twitter.com/gomddeul/status/1180557058254393344,0,0
2019-10-05,18:54:27,_primusver,퀸덤 재밋다...,https://twitter.com/_primusver/status/1180556876871651328,0,0
2019-10-05,18:51:21,tampopoyolo, HQ PICS THREAD Bom&amp;Jjung #봄앤쩡 on #Queendom EP6 #ParkBom #박봄 #Hyojung #효정 #퀸덤 ,https://twitter.com/tampopoyolo/status/1180556093430198273,25,62
2019-10-05,18:45:02,_primusver,퀸덤 1회부터 보는데 순위 발표 보기 싫어서 쭉 넘기는 중 ㅠ,https://twitter.com/_primusver/status/1180554507358494721,0,0
2019-10-05,18:44:44,Remind_my,[ENG sub] [2회] ′댄스 오작동 속출′ 5인조 AOA의 첫 경연 준비 컴백전쟁 : 퀸덤 2화 ,https://twitter.com/Remind_my/status/1180554429902123008,0,0
2019-10-05,18:44:26,_In_ung_ang,아....니다 요즘은 퀸덤 경연곡 돌려본다 이마리야ㅑ,https://twitter.com/_In_ung_ang/status/1180554355285475328,0,0
2019-10-05,18:44:02,lovelyz_inform,"'퀸덤' 화사-kei, 효정-박봄, 민니-혜정, 곡 선정 완료 ",https://twitter.com/lovelyz_inform/status/1180554252772491264,1,3
2019-10-05,18:43:26,bkkbeach,ฮือออออ ไม่ได้ป่ะ โดนตกป่ะ ได้ฟีลแบบดูไลฟ์21อ่ะ [ENG sub] [3회] ♬ Good Luck - 마마무 @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/m5iFHJECQWU via @YouTube,https://twitter.com/bkkbeach/status/1180554104503967744,0,0
2019-10-05,18:41:38,POPOo_000,나 퀸덤이랑 레이디버그봣어,https://twitter.com/POPOo_000/status/1180553649509945344,0,0
