date,time,user_name,text,link,retweet_counts,favorite_counts
2019-10-12,23:51:35,2SSS_S,그래서인지 첨부터 퀸덤이 경쟁 프로그램이라는게 좀 그랬음... 얘네들을 동일선상에 놓고 본다고...? &lt;띠용,https://twitter.com/2SSS_S/status/1183168368754343936,0,0
2019-10-12,23:35:46,mui_mallang,하 어떻게해 퀸덤에서 전소연이 랩하는게 머리에서 떠나질 않아ㅠㅠㅜ,https://twitter.com/mui_mallang/status/1183164384735985664,0,2
2019-10-12,23:30:02,VOGUEKIMD,[ENG sub] [7회] ♬친절한 금자씨+Senorita+Strip+Smooth Criminal+두 개의 달+Power - 식스퍼즐 @3차 경연 퍼포먼스유닛 컴백전쟁 : 퀸덤7화 ,https://twitter.com/VOGUEKIMD/status/1183162945146097665,0,0
2019-10-12,23:20:12,allforminnie,[ENG sub] [7회] ♬ instagram - 아아 @3차 경연 보컬 유닛 컴백전쟁 : 퀸덤 7화 https://youtu.be/SUQ758xSlYc via @YouTube,https://twitter.com/allforminnie/status/1183160469097472005,0,3
2019-10-12,23:18:25,Fumi_Shin,[Full CAM] ♬ wish you were gay - 구오(러블리즈 Kei&마마무 화사) 4K 직캠 @퀸덤 3차 경연 https://youtu.be/qYYGViSgRic vía @YouTube,https://twitter.com/Fumi_Shin/status/1183160018083991552,0,0
2019-10-12,22:59:10,burning_Alice,혜지니가 보고 싶어지는 일요일 아침...... 이따 퀸덤 재방이나 봐야게따 ,https://twitter.com/burning_Alice/status/1183155175826935808,0,4
2019-10-12,22:49:21,sarrys2,このユニットステージ最高すぎる、ファサの歌声と世界観の作り方天才だな [7회] ♬ wish you were gay - 구오 @3차 경연 보컬 유닛 컴백전쟁 : 퀸덤 7화 ,https://twitter.com/sarrys2/status/1183152703607754752,0,0
2019-10-12,22:32:05,thankyou_somuch,퀸덤 중간 점검에 왜 정예인 안잡아주냐!,https://twitter.com/thankyou_somuch/status/1183148360942833666,0,0
2019-10-12,22:23:40,CdCY_168,퀸덤 6화 재방보고잇음ㅋㅋ,https://twitter.com/CdCY_168/status/1183146243544928256,0,0
2019-10-12,22:07:20,_eunayaaa,AAAAAAAA A SOLAR ESTILO BURPESQUE EU PRECISO VOLTAR A USAR O YT DIREITO TO PERDENDO MUITA COISA DAS MINHAS NENES [ENG sub] [3회] ♬ Good Luck - 마마무 @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/m5iFHJECQWU via @YouTube,https://twitter.com/_eunayaaa/status/1183142130031706112,0,0
2019-10-12,22:00:32,_eunayaaa,EU SÓ QUERIA A YEJIN NA MINHA VIDA MAIS QUE COISA PUXAAAAAAA PQ EU NÃO POSSO TROPEÇAR E CAIR DE BOCA NELA QUE COISAAAAAAAA QUE MUNDO TÓXICOOOOOO [ENG sub] [7회] ♬ wish you were gay - 구오 @3차 경연 보컬 유닛 컴백전쟁 : 퀸덤 7화 https://youtu.be/Xd9q9pJPob8 via @YouTube,https://twitter.com/_eunayaaa/status/1183140420861288448,0,0
2019-10-12,21:55:10,U____OUT,이 노래를 하려고 퀸덤에 나온게 아닌가 싶을정도의...,https://twitter.com/U____OUT/status/1183139070668611586,0,1
2019-10-12,21:51:31,Alright_l,[ENG sub] [7회] ♬ 허수아비 - 봄&쩡 @3차 경연 보컬 유닛 컴백전쟁 : 퀸덤 7화 https://youtu.be/DvuKrisJX2k via @YouTube,https://twitter.com/Alright_l/status/1183138148949352450,0,0
2019-10-12,21:46:59,Alright_l,[ENG sub] [7회] ♬ instagram - 아아 @3차 경연 보컬 유닛 컴백전쟁 : 퀸덤 7화 https://youtu.be/SUQ758xSlYc via @YouTube,https://twitter.com/Alright_l/status/1183137012016136193,0,0
2019-10-12,21:44:28,lily9_93,"[풀버전] ♬ wish you were gay - 구오 @3차 경연 컴백전쟁 : 퀸덤 7화 as viewer watching kei changing her way of singing to totally owned this song, I'm proud!! and her and hwasa both did so well to harmonize their voices. my favorite team ",https://twitter.com/lily9_93/status/1183136378026110977,0,0
2019-10-12,21:37:18,kos741105,퀸덤 무대보는데...진짜..유시아..혼자..세상사는게..분명...어떡ㄱ..ㅠㅜ그렇게...까리하지...진짜..멋있다..개멋있어..,https://twitter.com/kos741105/status/1183134574269747200,0,1
2019-10-12,21:26:57,paradoxornisBEG,"08년도쯤 입덕해서 지금껏 소소하게 혼자서 덕질하다가 요즘 퀸덤으로 떡상하고 컴백소식까지 들려오니까 계정을 안팔수가 없더라고요ㅠㅜㅜ!!! 거의 걍 주접떨고 손가인솔로앨범들 심각하게 좋아합니다 암튼.,. 탐라가 복작복작했음 좋겟네요!!! 흔적주시면 찾아가겠습니다 선생님들,, #브아걸_트친소",https://twitter.com/paradoxornisBEG/status/1183131967358939142,0,12
2019-10-12,20:59:47,U____OUT,[ENG sub] [7회] ♬ 허수아비 - 봄&쩡 @3차 경연 보컬 유닛 컴백전쟁 : 퀸덤 7화 https://youtu.be/DvuKrisJX2k via @YouTube ... 이거 진짜 너무 슬프네... 박봄 이 프로 시작할때부터 계속 멤버들 생각 엄청 하던데... 얼마나 많이 생각났을지...,https://twitter.com/U____OUT/status/1183125130475646976,0,0
2019-10-12,20:53:35,U____OUT,[ENG sub] [7회] ♬ wish you were gay - 구오 @3차 경연 보컬 유닛 컴백전쟁 : 퀸덤 7화 https://youtu.be/Xd9q9pJPob8 via @YouTube 케이는 저거 진심 아니냐며ㅋㅋㅋ,https://twitter.com/U____OUT/status/1183123569708011520,0,0
2019-10-12,20:46:11,Otherpeople_s,미친 퀸덤 클립 보다가 소름 끼쳐서 잠 깼네,https://twitter.com/Otherpeople_s/status/1183121710293245952,0,0
